,latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
7671,-3.935965,-38.720806,Parado,-4.570333,76.0,-1.0,0.067947,25.0,2021-08-06 12:32:30
7672,-3.935966,-38.72081,Parado,-4.570333,72.0,-1.0,0.105009,25.0,2021-08-06 12:32:35
7673,-3.935969,-38.72081,Parado,-4.570333,76.0,-1.0,0.179133,25.0,2021-08-06 12:32:41
7674,-3.935969,-38.720814,Parado,-4.570333,74.0,-1.0,0.094714,25.0,2021-08-06 12:32:46
7675,-3.93597,-38.720821,Parado,-4.570333,74.0,-1.0,0.158543,25.0,2021-08-06 12:32:51
7683,-3.935974,-38.720821,Parado,-4.570333,62.0,-1.0,0.037062,25.0,2021-08-06 12:33:01
7687,-3.935975,-38.720825,Parado,-4.570333,62.0,-1.0,0.086478,25.0,2021-08-06 12:33:07
7677,-3.935976,-38.720829,Parado,-4.570333,60.0,-1.0,0.02059,25.0,2021-08-06 12:33:12
7678,-3.93598,-38.720837,Parado,-4.570333,64.0,-1.0,0.193546,25.0,2021-08-06 12:33:17
7679,-3.935981,-38.720837,Parado,-4.570333,62.0,-1.0,0.111186,25.0,2021-08-06 12:33:22
7680,-3.935981,-38.72084,Parado,-4.570333,64.0,-1.0,0.053534,25.0,2021-08-06 12:33:27
7681,-3.935982,-38.72084,Parado,-4.570333,66.0,-1.0,0.090596,25.0,2021-08-06 12:33:33
7682,-3.935983,-38.720844,Parado,-4.570333,58.0,-1.0,0.088537,25.0,2021-08-06 12:33:38
7684,-3.935984,-38.72084,Parado,-4.570333,62.0,-1.0,0.197664,25.0,2021-08-06 12:33:43
7685,-3.935984,-38.720844,Parado,-4.570333,72.0,-1.0,0.086478,25.0,2021-08-06 12:33:53
7686,-3.935983,-38.720844,Parado,-4.570333,68.0,-1.0,0.300614,25.0,2021-08-06 12:33:59
7693,-3.935981,-38.720844,Parado,-4.570333,78.0,-1.0,0.055593,25.0,2021-08-06 12:34:04
7698,-3.93598,-38.720844,Parado,-4.570333,68.0,-1.0,0.053534,25.0,2021-08-06 12:34:09
7688,-3.935981,-38.72084,Parado,-4.570333,66.0,-1.0,0.094714,25.0,2021-08-06 12:34:19
7689,-3.935981,-38.72084,Parado,-4.570333,66.0,-1.0,0.094714,25.0,2021-08-06 12:34:19
7690,-3.935978,-38.720837,Parado,-4.570333,70.0,-1.0,0.063829,25.0,2021-08-06 12:34:25
